overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
5,False,"02 1, 2010",A1VFG5SVYMBH7K,B000EGCIW8,Ann  Speck,"I LOVE this magazine. I really do, It has nice articles, pretty photos and I can sorta slip away in Dreamland with this Magazine. Absolutely love this!",Coastal Living,1264982400,,{'Format:': ' Print Magazine'},
3,True,"03 26, 2018",A35B72PSA30R67,B000FTJ7JQ,mgee,ok articles,Three Stars,1522022400,,{'Format:': ' Print Magazine'},
5,True,"03 23, 2018",A1SYEK1CRS9FAA,B000FTJ7JQ,Nancy Wahlen,I love this magazine. However every since I moved I have not received my magazines and I put in my new address.,I love this magazine,1521763200,,{'Format:': ' Print Magazine'},
5,True,"01 16, 2018",ATHNAXRXSQJKC,B000FTJ7JQ,somewhere in time,My sweetheart loves that magazine we both love Rachael Ray,Five Stars,1516060800,,{'Format:': ' Print Magazine'},
5,True,"12 7, 2017",ACW9ZM5S4BKPO,B000FTJ7JQ,Lianne,Great Magazine!!,I like this one!!,1512604800,,{'Format:': ' Print Magazine'},
3,True,"11 12, 2017",A1CHITTX2UJS18,B000FTJ7JQ,MM,Just got my first issue.  Lots of ads very little content.  Will wait to see how the upcoming issues are before I cancel.,Don't think I'd order this again.,1510444800,,{'Format:': ' Print Magazine'},
5,True,"09 28, 2017",A3KEJZ2DTUI6DI,B000FTJ7JQ,Shirlynn C. Harbison,Very Good !! Love Rachael !!,"Rachael, Happy Girl !!",1506556800,,{'Format:': ' Print Magazine'},
5,True,"08 27, 2017",A23SRMXJPXU989,B000FTJ7JQ,Georgene Hoester,Better than expected. Lots of great recipes & info. Great buy,Great buy,1503792000,,{'Format:': ' Print Magazine'},
5,True,"07 20, 2017",A14BDBNLBYQIBM,B000FTJ7JQ,Amazon Customer,Love it,Five Stars,1500508800,,{'Format:': ' Print Magazine'},
5,True,"03 24, 2017",A2BSKT65F16LAQ,B000FTJ7JQ,cc,As with anything some issues are good some not so much.,Five Stars,1490313600,,{'Format:': ' Print Magazine'},
5,True,"03 18, 2017",A3KCW7GFEL6V46,B000FTJ7JQ,leighsy10021,Rachael id's cool.,For the cool only,1489795200,,{'Format:': ' Print Magazine'},
3,True,"01 4, 2017",AU21OR7VRTFHK,B000FTJ7JQ,Nancy S. Jones,OK recipes.,Three Stars,1483488000,,{'Format:': ' Print Magazine'},
5,True,"11 9, 2016",AW6CAMKL44C4W,B000FTJ7JQ,Cadilllinc,Great,Five Stars,1478649600,,{'Format:': ' Print Magazine'},
4,True,"10 26, 2016",A1J6UA1MD96SKE,B000FTJ7JQ,kathleen g,This seems to get thinner with every issue- I miss the original and some of the features like the insight into a celebrity fridge.  Recipes are easy though.,... I miss the original and some of the features like the insight into a celebrity fridge,1477440000,,{'Format:': ' Print Magazine'},
5,True,"10 19, 2016",A37BJZ6CY5VT56,B000FTJ7JQ,miro,Lots of recipes.,Great deal,1476835200,,{'Format:': ' Print Magazine'},
3,False,"10 6, 2016",A2DJFYBB2L5VSN,B000FTJ7JQ,University Doc,"Another new magazine I thought I'd give a try with my Prime Reading. Nothing special in this magazine either. I'll stick with the magazines I read regularly and this won't be one of them. Who is Rachael Ray again?
Overall, not impressed with it. I read through it in a dash.",Okay. So-so. Not for me.,1475712000,,{'Format:': ' Kindle Edition'},
5,True,"08 8, 2016",A3N4A8JHUUNNRA,B000FTJ7JQ,erica m logwood,yummy and simple recipes,yum-my !!,1470614400,,{'Format:': ' Print Magazine'},
5,False,"07 24, 2016",A1S2HGMLJ5SI1S,B000FTJ7JQ,linda,"Have always loved Rachel and her cooking show, tried several of the recipes! A hit in my book! As always thanks from my kitchen to yours!",Hope you're going to enjoy these books as much as I did!,1469318400,,{'Format:': ' Kindle Edition'},
3,True,"06 21, 2016",A2NSEIMPXOLKSO,B000FTJ7JQ,RSK,"Not much substance, but some good recipes to try.",but some good recipes to try,1466467200,2.0,{'Format:': ' Print Magazine'},
5,True,"06 20, 2016",A35KTWDOK0EXMY,B000FTJ7JQ,john stevenson,excellent recipes,Five Stars,1466380800,,{'Format:': ' Print Magazine'},
5,True,"06 8, 2016",A3H04WG2JTEY4C,B000FTJ7JQ,Zany,Great!,Five Stars,1465344000,,{'Format:': ' Print Magazine'},
4,True,"03 19, 2016",A3KULSJKPNF1A9,B000FTJ7JQ,John P DiGregorio,great,Four Stars,1458345600,,{'Format:': ' Print Magazine'},
5,True,"01 24, 2016",A38YE3LNT90GVO,B000FTJ7JQ,pat,excellent recipes,Five Stars,1453593600,,{'Format:': ' Kindle Edition'},
5,True,"09 10, 2015",A3F9ZTH7D7EEUA,B000FTJ7JQ,Susie,Love this magazine,Five Stars,1441843200,,{'Format:': ' Print Magazine'},
5,True,"09 2, 2015",A2064RG3BZICOP,B000FTJ7BE,Kathleen S.,good,Five Stars,1441152000,,,
5,True,"09 1, 2015",A2TBEAJ6XSLSN1,B000FTJ7JQ,afan,"love this magazine, and look forward to each issue",Five Stars,1441065600,,{'Format:': ' Print Magazine'},
5,True,"08 7, 2015",A1E70JPINYFF45,B000FTJ7JQ,tai,This magazine is fun and upbeat. The pictures are bright and colorful but more importantly they add to the text. If the text is about cooking a steak for example the pictures will be clear and easy to understand and will fully document what the text is saying. There are many many recipes. One section actually has a pull out shopping list and menus for a week. A great magazine. Well worth the money.,This magazine is fun and upbeat,1438905600,2.0,{'Format:': ' Print Magazine'},
5,True,"06 29, 2015",AAZV7DET3J15U,B000FTJ7JQ,Frugal Shopper,Its a mag.,Five Stars,1435536000,,{'Format:': ' Print Magazine'},
5,True,"04 3, 2013",A29CKNGVO8KEVI,B000FTJ7BE,Claudia L. Hildreth,i love this magazine. it keeps me abreast of the major finds in the world which i find interesting and informative.,archaeology,1364947200,,,
5,True,"05 14, 2015",AYFVLMPVVDC4L,B000FTJ7JQ,Gretchen  Combs,great mag,Five Stars,1431561600,,{'Format:': ' Print Magazine'},
5,True,"07 22, 2010",A1JXRXYVSUAW6I,B000FTJ7BE,Sotto voce,"I'm not an archaeologist. If I was born redundantly wealthy I think that I might have been one.

Archaeology is my ""stop everything and read it on the day it arrives"" magazine. I've been a subscriber for years. I read EVERY article. As a reader of archaeology and paleontology tomes, this magazine is the adjunct to my selections of books to read. My wife and I have planned vacations around Archaeology's articles.  I've detoured business trips to take in a visit to several article sites.

During a cross country moving event 7 years ago, I let the subscription expire for lack of new address. Someone from Archaeology, not a telemarketer for sure, called me and said that I had been such a long term customer that they really wanted to know why I didn't renew ... was it something about the magazine quality? The voice on the other end was just so dang disappointed as she pleaded for feedback that it was stunning enough for me to remember 7 years later. The magazine must be read by a small but dedicated subscriber base and I think the magazine staff themselves makes the calls.

My only complaint is that it only prints every 2 months. If archaeology is among your interests, you would entertain your fancies with a subscription.",Ahhhh ... my favorite magazine,1279756800,,,
5,False,"08 28, 2009",AE4PE48Q2794I,B000FTJ7BE,None_None,"I love this magazine. I started subscribing to Archaeology back in college, when money was very tight and even eating out was a huge luxury. I still have all my old issues from college. Ah! To be 20 again! But it's nice to see that the quality of this magazine has never wavered.

It must be a delight to work there... can you imagine working for a magazine where you report on real subject matter, rather than the latest Octuplets, Quintuplets, or whatever drivel passes for news nowadays?

This magazine is a breath of fresh air, and I'm so happy when I get my hands on each subsequent issue.

Thank you for putting out something that I look forward to reading every single time.

Highly Recommended.","The only magazine I read cover to cover, and don't ever throw away",1251417600,,,
5,True,"01 31, 2015",AAB2UG7X51G0D,B000FTJ7JQ,bruce,my wife is happy she likes the magasine,Five Stars,1422662400,,{'Format:': ' Print Magazine'},
5,True,"01 25, 2015",A25QIPF7O9FBN1,B000FTJ7JQ,Curious Lil Cat,Purchased this as a Christmas present for my boss and she loved it. She loves Rachel Ray and the price was definitely right. I will plan on doing this again as it was so easy.,Easy Christmas Present,1422144000,,{'Format:': ' Print Magazine'},
5,True,"12 17, 2014",A3SL2CJM8EVCKQ,B000FTJ7JQ,Susan,Received in good condition.,Five Stars,1418774400,,{'Format:': ' Print Magazine'},
2,False,"10 11, 2014",A2B1UZREZPO2EJ,B000FTJ7JQ,Living In SoCal,"After 4 years I finally called it quits with the Every Day magazine. The magazine has changed in size, layout, and target audience to the point where I feel I am NOT that demographic. The magazine has become aimed at the more wealthy members of society. The recipes are a bit repetitious or made with ""one shot"" ingredients, i.e. expensive ingredients that are hard to find. Ingredients used once then you are stuck with something you will never use again.

I'm really disappointed to see Rachael Ray go off on tangents about her expensive vacations. It's disheartening to see her monthly product page filled with items like jeans that cost $150. I thoroughly enjoyed the start of the magazine, but I do feel ostracized by recipes I cannot afford to make or that include ingredients so unique that making the recipe costs a lot of money. Sorry, Rachael.  My budget has no room for you now. I love recipes, but yours have become too far off course.",No Longer For The Ordinary Person,1412985600,9.0,{'Format:': ' Print Magazine'},
5,False,"08 21, 2014",A3IB13DLDST4TL,B000FTJ7JQ,Kindle Customer,I love her show and drool over the food.  I wasn't given the gift or talent for cooking but I LOVE to EAT.  I'm hoping this magazine will provide easy uncomplicated meals for people like me who are cooking challenged.,I love her show and drool over the food,1408579200,,{'Format:': ' Kindle Edition'},
5,True,"07 21, 2014",A2ZIEZ7E36V0WG,B000FTJ7JQ,Lennymhenrichs,favorite cooking magazine,Five Stars,1405900800,,{'Format:': ' Print Magazine'},
3,True,"05 27, 2014",A2O6SU5YDVSDN4,B000FTJ7JQ,mythumpa,"Ok, I got my 2nd issue just after I was diagnosed with Type 2 diabetes. So all her lovely desserts and high-carb treats are off limits now. So I MAY be bitter. Just a bit.
That being said, nothing really sets this mag apart from the other ""foodies"", other than maybe some cachet for her name. It's dessert-heavy (as are most) and too too many recipes call for something I don't keep on hand and wouldn't buy anyway. Artichoke hearts? Lemon grass? Fresh chard? REALLY?
Healthy and fun eating doesn't require fresh mango Vidalia chutney or seared Alaskan You've-Never-Heard-Of. If you love using unusual ingredients, making aoli, trying the newest thing, and have access to these ingredients, snap this up. There are tons of recipes and ideas in each issue, and the tone is very loose and friendly. Me, I'd rather have a down-to-earth well-seasoned grilled chicken breast with veggies.",Probably better than I give credit for,1401148800,24.0,{'Format:': ' Print Magazine'},
1,True,"01 21, 2014",A2MLXWU6GWF643,B000FTJ7JQ,E. Rhoades,"I can't stand Rachael Ray. Sorry. I got the magazine subscription from a friend as a gag gift. And it was a gag gift. The recipes all sounded horrible, or, the ones I tried, turned out horrible. You want a good food magazine, go with Taste of Home. and stop wasting your money on this poser.",Sorry.,1390262400,2.0,{'Format:': ' Print Magazine'},
5,False,"01 11, 2014",AQ2S1QAI4R2V6,B000FTJ7JQ,Mindyx,I like Every Day wiith Rachel Ray because each issue is filled with so many food ideas that I always come away with something new for my repertoire.,Yes for Every Day with Rachel Ray!,1389398400,,{'Format:': ' Kindle Edition'},
2,True,"06 6, 2013",A3B1ZEJ7CN2OTE,B000FTJ7JQ,Amy M. Doran,"I received this magazine and was disappointed with all the ad's and hardly any articles. Almost every page is an advertisement.
I ended up getting a refund from Amazon and ordering a different magazine.",too many ad's,1370476800,2.0,{'Format:': ' Print Magazine'},
5,True,"02 7, 2013",A1VTKYW3YQEHTN,B000FTJ7JQ,Linda,"Loved the print edition and love it on my Fire even more! Color is vibrant, easy to read, just overall a great purchase Thank you Amazon for offering this magazine.",I Do Love. This Magazine,1360195200,,{'Format:': ' Kindle Edition'},
5,True,"12 25, 2012",A1VAPGECYI3EMR,B000FTJ7JQ,roseanna correia,"this magazine has alot of great recipe's,great pictures of the food in the recipe's. Rachael makes very easy to do recipe's.",awsome magazine,1356393600,,{'Format:': ' Kindle Edition'},
4,True,"09 22, 2011",A2X02RWQ8RFYUW,B000FTJ7JQ,Cody Knows,I love this magazine because of the way it is put together. The page of favorite things is fun to look at and the dog recipe is one my dog looks forward to each month.,Rachel Ray magazine,1316649600,,{'Format:': ' Print Magazine'},
5,True,"07 19, 2011",ARAKTT5M3DDYA,B000FTJ7JQ,JustMe,"Even I (husband with very basic cooking skills at best) have pulled a recipe or two out of it.  Wife and mother-in-law really like it though, read it pretty much cover to cover soon as it gets here.  Nothing else to say really, just thought I'd give it props.",Wife & mom-in-law love  it,1311033600,,{'Format:': ' Print Magazine'},
2,False,"01 14, 2011",A3SCHXMAJDLLUU,B000FTJ7JQ,J. Howell,"I got a subscription to this magazine for $5, which was a good thing because I was disappointed with this magazine.  I was recently diagnosed with diabetes, so I am always on the lookout for good recipes that I can prepare and eat without messing up my diet.  I had heard good things about the Everyday with Rachael Ray magazine, so when I found this great price I decided to try it.  I loved the general setup of the magazine, but was disappointed that the recipes didn't show any nutritional information.  How am I supposed to know if the dishes are diabetic-diet friendly, if there is no nutritional information available?  I already received a renewal bill, but I won't be renewing the magazine unless I see some improvement in the next couple of months.","Good thing the price was cheap, because magazine was disappointing.",1294963200,2.0,{'Format:': ' Print Magazine'},
2,False,"07 16, 2010",ANEDXRFDZDL18,B000FTJ7JQ,Serene Night,"I've subscribed to this magazine for several years, and I admire Rachels' perkiness and I do enjoy some of the articles. The problem I have is none of the recipes really appeal to me. Either they are strange, example: ""Elvis Styled Grilled Banana Sundaes"" or just not appealing  ""Salami, White Bean and Water Cress Crostini."" She focuses a lot on pasta dishes, dishes with tomato, appetizers which are fine, but not tempting, and I don't find they have as much family appeal.  The non-holiday months are fairly generic, although I admit I do like the Fall and December issues.

There are also articles that focus on clothing, travel and the psychology of shopping.
I would suggest buying a few issues and seeing if her style and tastes are yours.",Letting my subscription lapse...,1279238400,4.0,{'Format:': ' Print Magazine'},
3,False,"07 28, 2008",A25DHTL5K6V2IS,B000FTJ7JQ,Sarahbel,"Against my better judgment, I picked up an issue of this magazine at my local bookstore one day and decided to flip through it.  I hate to admit it, but as much as Rachael Ray annoys me (I used to love her on $40-a-Day, but what happened?!), I have to say that I was pretty impressed.

I enjoyed how there were many different aspects to the magazine besides just food.  And trust me, she's much less obnoxious when you don't have to listen to her!","I hate to admit it, but...",1217203200,4.0,{'Format:': ' Print Magazine'},
3,False,"07 11, 2008",A33PNAQ33DGBJG,B000FTJ7JQ,Michelle Polk,"A fun magazine to read through but for me, the recipes would be a stretch. I just didn't find a lot of recipes that would work for my family. Lots of good ideas but it isn't for everyone.",Everyday.....,1215734400,,{'Format:': ' Print Magazine'},
5,False,"07 16, 2007",A1RE4GU6S5ZF52,B000FTJ7JQ,"Ariella Vaccarino creator of &#034;Voice Lessons To Go, V.1 &amp;V.2&#034;",I first saw this magazine at my dentist's office and couldn't put it down.  This is definitely not Martha Stuart style.  Rather it is a practical magazine that gives you great ideas for cooking and other aspects of your life.  I was really impressed with the week of recipes they plan for you and the SHOPPING LISTS!! They prepare for you so that you don't have to do any extra thinking.  I think this magazine can really help to organize your time better so that you want to cook more.,Really well put together,1184544000,5.0,{'Format:': ' Print Magazine'},
5,False,"08 28, 2006",A30H2335OM7RD6,B000FTJ7JQ,apoem,This magazine is fun and upbeat. The pictures are bright and colorful but more importantly they add to the text. If the text is about cooking a steak for example the pictures will be clear and easy to understand and will fully document what the text is saying. There are many many recipes. One section actually has a pull out shopping list and menus for a week. A great magazine. Well worth the money.,Love this magazine,1156723200,7.0,{'Format:': ' Print Magazine'},
5,False,"06 17, 2006",A281NPSIMI1C2R,B000FTJ7JQ,Rebecca of Amazon,"Spa Parties and T-shirts that say ""Delish"" are very much a part of Rachael's magazine complete with pullout recipe cards and travel features. The recipe cards all have shopping lists on the back, so you can grab the cards and head to the grocery store. There is also a handy recipe index organized by categories at the end of the magazine.

The Kids recipe section encourages young cooks to participate in family meals. This issue had a recipe for a delicious tuna salad with roasted red pepper and grape tomatoes. Just for Kids tips give ideas for how to juice a lemon and there are cute kid comments about the recipes.

Everyday with Rachael Ray embraces life and does it with a realistic flair. In the June/July issue, ideas for picnics include shopping lists and recipes for Melon Skewers with Orange-Lime Marinade. Roy Yamaguchi cooks at home with his family and offers recipes like Miso Cod with Buttered Mushrooms.

What I like most about this magazine is the realistic recipes complete with everyone cooking and enjoying life. The pictures are spontaneous and the series of pictures for the Ice Cream Cake are step-by-step heaven. Just when you think this magazine has everything you could wish for, an Everyday Menu Planner appears to give recipes and shopping lists. Grilled Shrimp with Cucumber Salad and Smoked Turkey Panini are must-have recipes for the summer. Peaches resting on a marshmallow meringue are perfect for dessert after the Baby Back Ribs with Jammy Glaze.

This is a magazine about cooks, chefs and Rachael's recipes. The ""Ask Rachael"" section gives you a chance to send in e-mails to ask Rachael about her life or to have your foodie question answered in the magazine. She also has decorating advice so now you know what to do with the shells you collected at the beach (or you could find them at Pier 1).

What is the best feature in this magazine besides the recipes? ""What is in the refrigerator of your favorite Celeb?"" I'm always intrigued.

If you collect cookbooks, there are many featured in this inspired magazine. The advertising doesn't seem to overtake the pages and is subtly blended in so it feels very natural and interesting.

~The Rebecca Review",Artistic Design with Unique Features,1150502400,37.0,{'Format:': ' Print Magazine'},
5,False,"08 26, 2017",A3H4XQXJOFRAIL,B000G6DK5U,Cotton,Lot of handy information and tips not just for farmers,Great tips and ideas,1503705600,,{'Format:': ' Kindle Edition'},
5,True,"03 15, 2017",A2T2H9IDMU6VB1,B000G6DK5U,CP Van Dunk,Love it,Five Stars,1489536000,,{'Format:': ' Print Magazine'},
3,True,"12 24, 2015",A2O6SU5YDVSDN4,B000G6DK5U,mythumpa,"This was sort of a test; many reviewers have said it's VERY hobby, with little in-depth info. I grew up on a dairy, milked through college to pay for tuition and food, and managed a dairy for several years. Now DH and I own 38 forested acres, with a horse, goats, and garden, and I am interested in other farming ventures. So I decided to give this a try.

Yes, it treats topics in a very surface way, and is probably best suited for the armchair farmer, rather than the one with callouses. The article on dairy udders was interesting, but it was a salad, not a steak. No meat. Had I written it, even with years away from milking, it would have filled a lot more pages. Kudos, BTW, on finding a Holstein with a shapely udder. Those were few and far between in my milking years.

It's entertaining but just not enough substance. I have been considering growing mushrooms, so I was excited to see the Fungi Fruit article. Well, 2.5 pages later, all I really learned is that the pricey portabellas are just regular button mushrooms from a second or third flush. Lots of pretty pictures, but I was looking for information. Sadly lacking.

Bottom line, if you like to read brief interesting articles and look at pretty pictures because you are dreaming a happy fantasy of farm life, you'll like this magazine. If you are already out before dawn in the sleet feeding, planting, or milking, you are waaay past this.","Fun for fantasy farmers, interesting articles and pretty pics. No substance for the practitioners here.",1450915200,26.0,{'Format:': ' Print Magazine'},
3,True,"02 26, 2015",A8N76G7E26DM4,B000G6DK5U,What? Yep.,Not as applicable to urban farming as I'd hoped.,Three Stars,1424908800,,{'Format:': ' Print Magazine'},
5,True,"03 8, 2014",A301ZGFMBFN8UX,B000G6DK5U,G. Lane,I love this magazine and pick up lots of tips from every issue for maintaining our 8 acre piece of property.  It is full of simple advice and offers a lot of information on animal husbandry and gardening.  Every issue is a joy to read and I can't imagine not having a subscription.,Great Magazine for a Hobby Farmer,1394236800,,{'Format:': ' Print Magazine'},
4,True,"08 21, 2011",A1UM59TRK3VPAF,B000G6DK5U,K. Heinchon,"Some of the articles are pretty silly, and a lot of them do not apply to my location (Alaska), but this is magazine is put together well and has some interesting ideas.",Lots of Neat Ideas,1313884800,,{'Format:': ' Print Magazine'},
5,False,"04 3, 2002",A3BVRA2QL3TIOQ,B000ICB4X2,carl womack,"Do you like to keep up with what's going on in Hollywood? Are you a die hard fan of stars like Julia Roberts, Drew Barrymore, or N'SYNC? Do you love collecting quality photos of your favorite stars? Then this magazine is for you. Every issue is packed wall to wall with the lastest news on stars from every walk of life, and it's stuffed with top-notch photos. If you are looking for a magazine that not only is great reading, but can eventually turn into a hot collectible, US is for YOU!!!",If You Love Celebrities You'll Love This Magazine,1017792000,,,
5,True,"02 18, 2016",A3KCW7GFEL6V46,B000ICB4X2,leighsy10021,US weekly is better thanPeople is now.  I subscribed to P for many years.  Then it changed and Ilove this magazine.,better than people,1455753600,,,
5,True,"09 3, 2015",A1XA5RVUJQ2OQA,B000ICB4X2,Katie,Wonderful price for the auto renewal on US Weekly!  You can't beat it!,Five Stars,1441238400,,,
3,False,"06 30, 2015",AO05KA0II5Q4V,B000ICB4X2,Amy perdue,Was somewhat interesting,Three Stars,1435622400,,,
4,True,"02 24, 2015",A8N76G7E26DM4,B000ICB4X2,What? Yep.,This gossip rag is such a fun guilty pleasure to thumb through while on the treadmill.,Four Stars,1424736000,,,
5,True,"02 2, 2015",A2757O846E0MPI,B000ICB4X2,Johnny W. Giles,clients love it,Five Stars,1422835200,,,
3,True,"01 31, 2015",A1SFRBCMW8XVBW,B000ICB4X2,Hoyett L. Barnett,"Its okay, but not much content - mostly what was worn where by whom.  Not so much as ""what happened.""  Who did what.","Its okay, but not much content - mostly what ...",1422662400,,,
5,True,"01 13, 2015",A2SHSCMG51TBUR,B000ICB4X2,Cindy M. Rouse,waiting room,Five Stars,1421107200,,,
5,True,"08 18, 2014",AK5RJ09TJPVOH,B000ICB4X2,Book Worm,High price and plenty of junk in it. Cancelling it for sure for my wife and daughter in laws since none of them like it any more,Five Stars,1408320000,,,
3,True,"11 3, 2013",A1HKWYS95QV892,B000ICB4X2,Amazon Customer,"it was okay, just nothing much to it.  I don't know if I'll buy it again soon, may try another magazine instead.",Fair,1383436800,8.0,,
4,False,"10 23, 2013",A2OM4VC2GYCIXW,B000ICB4X2,Brad Porter,I like this magazine. It has interesting articles in it most of the time. I enjoy it & recommend it.,Interesting magazine,1382486400,,,
2,False,"09 13, 2013",A3GA09FYFKL4EY,B000ICB4X2,fruitloop,"Entertainment Weekly is pure fluff, and you can get the same celebrity news off any tv talk show or the E!tv network.  It's fun to flip through at the dentist's office, but the subscription cost really isn't worth the money.  Readers who want useful beauty and fashion tips are better off subscribing to Vogue, Marie Claire or Cosmopolitan than EW.

I got my subscription because I had to spend some air miles that were about to expire.  It's okay to flip through, but there is no real substance, and I wouldn't pay money to resubscribe. Save the $$ and get a subscription to PEOPLE if you want to follow celebrities and you'll get better articles as well.","Just ""meh"".....",1379030400,,,
5,True,"03 3, 2013",A20P7MD47TV1MC,B000ICB4X2,Charlotte Swincicki,US Weekly is a good magazine.  I like to keep on all the hollywood gossip.  I would encourage people to buy it  You get it once a week and it keeps you up to date.  Charlotte Swincicki,Us Weekly magazine,1362268800,2.0,,
5,True,"02 24, 2013",ADS99W8WMEXZ2,B000ICB4X2,Michelle Dunn,"I LOVE reading US on my down time.  It is a mindless fun magazine that helps me relax.  I love looking at the outfits the celebrities wear and trying to re-create them with thrift store clothes.  I used to sit and read these with my grandmother and love looking at the pictures, and I am always happy to see US in my mailbox.",My gossip magazine addiction,1361664000,4.0,,
3,True,"10 29, 2012",A324GIXX5SIYGA,B000ICB4X2,Pinktooth,Amazon had a great deal on the subscription. People magazine is more accurate than us weekly but much more expensive. I like us weekly because it's a light read and I can just browse through the pictures in no time.,Great deal,1351468800,,,
4,False,"06 10, 2012",A1HOXKR7OKJ1X1,B000ICB4X2,Girlfriend Recommends,"If you are considering buying this, then you presumably already know that this is no Newsweek or Time magazine.

If you are considering buying this, then chances are you are looking for a light read filled with items from popular culture.  And that it is.  The glossy pages are filled with pictures of beautiful people: actors, singers, models, and reality stars.  Along with all of the sordid (but secretly entertaining) details of their lives.  If that's what you're looking for, you have found it.

I secretly enjoy the Who Wore It Best and Loose Talk (What the Stars Said this Week) features.  This is a fun magazine to read when you are looking to relax and pass a few hours, like at the beach or on an airplane.  Just don't expect to learn any real newsworthy news.

To be honest, I don't typically read this magazine because I personally find People magazine to contain better writing, a better assortment of stories, and better coverage of current events.  But we subscribe to both because my husband prefers this one for having more pictures and lighter reads.

So, if you are considering buying this, my best advice is to consider People instead.","Mindless fun, for what it is",1339286400,2.0,,
4,False,"06 10, 2012",A1HOXKR7OKJ1X1,B000ICB4X2,Girlfriend Recommends,"4 stars for what it is

If you are considering buying this, then you presumably already know that this is no Newsweek or Time magazine.

If you are considering buying this, then chances are you are looking for a light read filled with items from popular culture.  And that it is.  The glossy pages are filled with pictures of beautiful people: actors, singers, models, and reality stars.  Along with all of the sordid (but secretly entertaining) details of their lives.  If that's what you're looking for, you have found it.

I secretly enjoy the Who Wore It Best and Loose Talk (What the Stars Said this Week) features.  This is a fun magazine to read when you are looking to relax and pass a few hours, like at the beach or on an airplane.  Just don't expect to learn any real newsworthy news.

To be honest, I don't typically read this magazine because I personally find People magazine to contain better writing, a better assortment of stories, and better coverage of current events.  But we subscribe to both because my husband prefers this one for having more pictures and lighter reads.

So, if you are considering buying this, my best advice is to consider People instead.",Mindless Pleasure,1339286400,,,
3,False,"12 14, 2010",A3QMJMTLJC34QC,B000ICB4X2,Vincent E. Martin,"Bottom-line: While ""US Weekly"" is fine for the undemanding and tedious world of the treadmill, I would not read the magazine on continual basis; there is just not enough substance.

The New Year brought a new commitment to fitness; Yeah!  But no, this time I'm serious about want to shed a few pounds and lighten the load on my poor knees.  Of course this mean a copious amount of time on the treadmill shedding those unwanted pound, listening to Christina Aguilera and reading ""US Weekly Magazine,"" which my gym seems to have an over abundance of to the exclusion of any other periodical.

I am not usually given to reading entertainment magazines; I would hate to think of myself as a celebrity hound, but ""US Weekly"" is short on words and long on pictures and advertising; in other words just right for the treadmill machine where my attention is not ripe for reading.  Unlike Entertainment Weekly, or even People, ""US Weekly"" does not pretend to be serious, the magazine does not attempt to cloth itself in the veneer of serious journalism.  ""US Weekly"", which is published, well weekly, is little more than a thin picture book full of the minutiae of celebrity life.

There are no articles in ""US Weekly"", at least not anything that would pass as an article in say Entertainment Weekly, or People; there are instead picture captions and the occasion short write-up (a paragraph or two) on this star or that, or those stars over there.  ""US Weekly"" is just a tad more reputable than say The National Enquirer or Star Magazine, but just barely.  For example, the February 19, 2007 issues' cover featured a colorful full page picture of Reese Witherspoon beside a headline that read Hollywood's Revenge Diets! Better after breakup!  How newly single stars get slim and sexy fast.  Meanwhile a sidebar featured Jennifer Aniston and Jessica Simpson under a title which read Plastic Surgery!  Jennifer was a ""Winner!"" while poor Jessica was ""Scary!"" after her sojourn under the knife.

Regular sections in the magazine include:

o Hot Hollywood
o Hot Pics
o Features
o News
o Style
o In Every Issue

But lack of depth does not prevent the mainstream advertisers from calling; indeed there is an advertisement--mostly courting a female audience--almost every other page.  This is not out of line with other magazines in this genre, although ""US Weekly"" is the only magazine I know of that does not have a masthead.  Based on the advertising and editorial content this is a magazine designed and published for young women.  And that is not to imply that young women are shallow and unfocused on self; I make the statement because there are a lot of (female) style and fashion photos contained therein, along with a fair amount of make-up advertisements.  This is not normally (straight) ""guy"" territory.

Conclusion

While ""US Weekly"" is fine for the undemanding and tedious world of the treadmill, I would not read the magazine on continual basis; there is just not enough substance.  And while I have to admit that (women) celebrities intrigue me, I would rather not read a whole magazine devoted to their every step; ""US Weekly"" is not for me.",This Magazine Must Keep the Paparazzi (All of Them) Employed,1292284800,,,
3,False,"10 7, 2004",AOR590VF8YI5J,B000ICB4X2,StarGymnast,"US Weekly is a mix of a tabloid and a fashion magazine, though it is a bit better at telling the truth than some other magazines *ahem*. It's one of those magazines that will come into great use when you're bored and want something interesting yet light to read, and if you're celebrity obsessed, you'll definitely LOVE this one. My main problem with it is that everytime I pick up an issue, I feel like I'm stalking these celebs. In their August 30 issue, they had a two-page spread showing Jessica Simpson shopping at a grocery store, loading them into her car, and even pulling her dress back up. I don't know about you, but I felt as though that was completely unnescesary. The magazine is big on these things, like showing Britney Spears eating lunch and Paris and Nikki Hilton walking on the beach. It gets very annoying sometimes. However, some of the stuff they talk about is interesting, and I enjoy the fashion and beauty sections. But if you're one of those who can't live without the latest celebrity gossip and news, this would be a great magazine for you.","Entertaining, but..........",1097107200,,,
